0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0070618209429085255, 4.020653432235122e-05, -0.005012793000787497, 0.02234201319515705, -0.04762618988752365, 1.997418761253357
0.0073565770871937275, -0.0005292390123941004, -0.004916328005492687, 0.01869186945259571, -0.04398244991898537, 1.9933701753616333
0.006745658814907074, -0.000839766173157841, -0.004008119460195303, 0.021542157977819443, -0.04517879709601402, 1.9548381567001343
0.004269239492714405, 0.0002550272620283067, -0.002530063968151808, 0.02123655565083027, -0.04582938179373741, 2.010951280593872
0.002752763219177723, 0.0009004899184219539, -0.00390825467184186, 0.02216174826025963, -0.046482495963573456, 2.00068998336792
0.0004889248521067202, 5.1787763368338346e-05, -0.0036248317919671535, 0.022000670433044434, -0.0442185252904892, 1.9203096628189087
-0.00017377635231241584, 0.0006981009501032531, -0.004444630350917578, 0.020001539960503578, -0.04375474527478218, 1.8967700004577637
-0.0010194377973675728, -0.0007213978678919375, -0.00354516739025712, 0.022456077858805656, -0.04271342605352402, 1.9021590948104858
0.0007775202975608408, -0.0005914003704674542, -0.00453985808417201, 0.021215932443737984, -0.04474545270204544, 1.9216948747634888
-0.0031482726335525513, -0.0019700252451002598, -0.004729072563350201, 0.024419842287898064, -0.04282122477889061, 1.90792715549469
-0.005979469045996666, -0.0009799774270504713, -0.004814364947378635, 0.024135848507285118, -0.04266134649515152, 1.896507740020752
-0.007406238466501236, -0.002435025293380022, -0.0035065500997006893, 0.020292047411203384, -0.04118756204843521, 1.9161629676818848
-0.010160356760025024, -0.0017835008911788464, -0.004247024189680815, 0.019408302381634712, -0.044591572135686874, 1.910253643989563
-0.011267696507275105, -0.0023996802046895027, -0.003926319535821676, 0.022264232859015465, -0.04449271410703659, 1.9114936590194702
-0.012854080647230148, -0.001146069262176752, -0.003767624031752348, 0.018717113882303238, -0.046697020530700684, 1.9593454599380493
-0.014843938872218132, -0.001816669711843133, -0.0037861675955355167, 0.01927916146814823, -0.04836884140968323, 1.9870779514312744
-0.016278523951768875, -0.001356018939986825, -0.003890977706760168, 0.01877536065876484, -0.049457795917987823, 2.0188539028167725
-0.016634033992886543, -0.0007220877450890839, -0.0041751558892428875, 0.021069295704364777, -0.050246044993400574, 2.0773775577545166
-0.017065532505512238, -0.001178937265649438, -0.003680730704218149, 0.022580865770578384, -0.04954155161976814, 2.010801315307617
-0.016802925616502762, 0.00036245834780856967, -0.0029076128266751766, 0.020290307700634003, -0.04751872271299362, 2.0105788707733154
-0.016337895765900612, -0.001115747494623065, -0.002124194521456957, 0.019329063594341278, -0.05026281252503395, 2.0174648761749268
-0.015515927225351334, -0.0009538827580399811, -0.0021538888104259968, 0.01780351810157299, -0.04885819926857948, 2.0142176151275635
-0.01565081626176834, -0.00029760116012766957, -0.003804607782512903, 0.020313942804932594, -0.047480128705501556, 2.025320053100586
-0.01603833958506584, 5.117960972711444e-05, -0.004489570390433073, 0.021368367597460747, -0.04591819643974304, 1.9994186162948608
-0.01727619580924511, -0.0009791383054107428, -0.004818691406399012, 0.020063936710357666, -0.048278987407684326, 1.9942346811294556
-0.016750844195485115, 0.0004699446144513786, -0.0038801738992333412, 0.024084949865937233, -0.04991909861564636, 2.0142977237701416
-0.016261987388134003, -2.1797430235892534e-05, -0.0040999725461006165, 0.024268001317977905, -0.049244243651628494, 2.008539915084839
-0.014092851430177689, 0.0011290011461824179, -0.00482462951913476, 0.023779598996043205, -0.04655589908361435, 1.9477345943450928
-0.015302760526537895, 0.0018869924824684858, -0.0044386074878275394, 0.021520497277379036, -0.047643713653087616, 1.9468709230422974
-0.014379683881998062, 0.0024409890174865723, -0.004952144809067249, 0.022511297836899757, -0.04677605628967285, 1.8830920457839966
-0.013420089147984982, 0.00100491545163095, -0.004349153023213148, 0.020949965342879295, -0.046414248645305634, 1.8797434568405151
-0.015029599890112877, 0.00010641402332112193, -0.0034282333217561245, 0.021354619413614273, -0.049588512629270554, 1.92192804813385
-0.015036359429359436, 0.0006956534343771636, -0.0036165229976177216, 0.02345307171344757, -0.04889526963233948, 1.8923966884613037
-0.015778865665197372, 0.0010041284840554, -0.004395026247948408, 0.023509467020630836, -0.04931031912565231, 1.917064905166626
-0.01607072912156582, 5.889282329007983e-05, -0.003875638823956251, 0.023998888209462166, -0.048019684851169586, 1.9116528034210205
-0.014577137306332588, 0.0013251083437353373, -0.005031291861087084, 0.02295667491853237, -0.046538345515728, 1.8815442323684692
-0.015519669279456139, 0.0011491549666970968, -0.00545167550444603, 0.023091744631528854, -0.04545155167579651, 1.8574897050857544
